"RecordID","WatershedID","City","State","Location","Date","Watershed.Years","ShortLU","LandUse","Tillage","CP1","CP2","CP3","DST","ShortST","D.SoilType","H.SoilGroup","MinSoilP","MaxSoilP","SoilP.Extractant","MinSlope","MaxSlope","MinSize","MaxSize","FertilizerForm1","F.AppMethod1","FertilizerForm2","F.AppMethod2","Max.N.Applied","Min.N.Applied","Avg.N.Applied","Max.P.Applied","Min.P.Applied","Avg.P.Applied","Max.rain","Min.rain","Avg.rain","Max.Runoff","Min.Runoff","Avg.Runoff","Max.SoilL","Min.SoilL","Avg.SoilL","MaxDN","MinDN","AvgDN","DN.Form","MaxPN","MinPN","AvgPN","PN.Form","MaxTNLoad","MinTNLoad","AvgTNLoad","TN.Form","MaxDP","MinDP","AvgDP","DP.Form","MaxPP","MinPP","AvgPP","PP.Form","MaxTPLoad","MinTPLoad","AvgTPLoad","FormTP","FlowIndicator","Comments","Reference","Ref","CPs"
134,"NT-SW","Holly Springs, MS","MS",NA,"October 1972 - September 1974",2,"Rotation","Soybean-Wheat (Double Cropped)","No Till",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Providence","C",NA,NA,NA,5,5,0.01,0.01,"P","Injected","NH4NO3","Surface Applied",NA,NA,95,58,49,54,1690,1180,1435,313,143,228,200,100,150,NA,NA,7,"NO3+NH4-N",NA,NA,2,"* TKN",NA,NA,NA,NA,2,2,2,"PO4-P",NA,NA,0.8,"*",NA,NA,NA,NA,"Surface Runoff","* Sediment N and P were only tested for in the 1973 water year. All annual nutrient loss values estimated from figures.","McDowell, L.L., and K.C. McGregor. 1980. Nitrogen and Phosphorus Losses in Runoff from No-Till Soybeans. Transactions of the ASAE 23: 643-648.",25,0
239,"P1","Watkinsville, GA","GA",NA,"June 1976 - May 1980",4,"Rotation","Soybean-Wheat/Barley (Double Cropped)","Conservation",NA,NA,NA,"Sandy","Sandy Loam","Sandy loam- Cecil","B",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,50,NA,NA,1105,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"PO4-P",NA,NA,0.09,NA,NA,NA,0.31,NA,"Surface Runoff",NA,"Langdale, G.W., R.A. Leonard, and A.W. Thomas. 1985. Conservation Practice Effects on Phosphorus Losses from Southern Piedmont Watersheds. J. Soil Water Conserv. Jan-Feb 1985:157-161.",21,0
238,"P4","Watkinsville, GA","GA",NA,"3 Years",3,"Rotation","Soybean-Wheat/Barley (Double Cropped)","Conservation","Terrace","Waterway",NA,"Sandy","Sandy Loam","Sandy loam- Cecil","B",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,50,NA,NA,1156,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,"PO4-P",NA,NA,0.34,NA,NA,NA,0.73,NA,"Surface Runoff",NA,"Langdale, G.W., R.A. Leonard, and A.W. Thomas. 1985. Conservation Practice Effects on Phosphorus Losses from Southern Piedmont Watersheds. J. Soil Water Conserv. Jan-Feb 1985:157-161.",21,2
135,"NT-SC","Holly Springs, MS","MS",NA,"October 1972 - September 1974",2,"Rotation","Soybean, Corn (2 Yr. Rotation)","No Till",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Providence","C",NA,NA,NA,5,5,0.01,0.01,"P","Injected",NA,NA,NA,NA,0,29,29,29,1690,1180,1435,882,215,549,3600,400,2000,NA,NA,6,"NO3+NH4-N",NA,NA,17,"* TKN",NA,NA,NA,NA,1.5,0.8,1.15,"PO4-P",NA,NA,6.5,"*",NA,NA,NA,NA,"Surface Runoff","* Sediment N and P were only tested for in the 1973 water year. All annual nutrient loss values estimated from figures.","McDowell, L.L., and K.C. McGregor. 1980. Nitrogen and Phosphorus Losses in Runoff from No-Till Soybeans. Transactions of the ASAE 23: 643-648.",25,0
133,"NT-SS","Holly Springs, MS","MS",NA,"October 1972 - September 1974",2,"Soybeans","Soybeans","No Till",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Providence","C",NA,NA,NA,5,5,0.01,0.01,"P","Injected",NA,NA,NA,NA,0,29,29,29,1690,1180,1435,428,130,279,400,200,300,NA,NA,2.4,"NO3+NH4-N",NA,NA,1.8,"* TKN",NA,NA,NA,NA,1,1,1,"PO4-P",NA,NA,1.7,"*",NA,NA,NA,NA,"Surface Runoff","* Sediment N and P were only tested for in the 1973 water year. All annual nutrient loss values estimated from figures.","McDowell, L.L., and K.C. McGregor. 1980. Nitrogen and Phosphorus Losses in Runoff from No-Till Soybeans. Transactions of the ASAE 23: 643-648.",25,0
160,"4 (3 Watersheds)","Knox County, MO","MO","40,"1997",3,"Soybeans","Soybeans","No Till","Contour Farming","Waterway",NA,"Loamy","SIlt Loam","Silt Loam, Loam- Putnam, Kilwinning, Armstrong","B",47,54,NA,0.9,2.1,1.65,4.44,NA,"Other2",NA,NA,NA,NA,0,0,0,0,921,921,921,189,189,189,NA,NA,NA,NA,NA,0.5,"NO3-N",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.3,0.35,NA,"Surface Runoff","Total N, P est from figure.  Two articles were combined: Udawatta, R.P, P.P. Motavalli, H.E. Garrett, and J.J. Krstansky. 2006. Nitrogen Losses in Runoff from Three Adjacent Agricultural Watersheds with Claypan Soils. Agric. Ecosystems Environ. 117:39-48.","Udawatta, R.P, P.P. Motavalli, and H.E. Garrett. 2004. Phosphorus Loss and Runoff Characteristics in Three Adjacent Agricultural Watersheds with Claypan Soils. J. Environ. Qual. 33: 1709-1719.",45,2
132,"CONV-SS","Holly Springs, MS","MS",NA,"October 1972 - September 1974",2,"Soybeans","Soybeans","Conventional",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Providence","C",NA,NA,NA,5,5,0.01,0.01,"P","Injected",NA,NA,NA,NA,0,29,29,29,1690,1180,1435,832,283,558,29600,29400,29500,NA,NA,3.1,"NO3+NH4-N",NA,NA,42,"* TKN",NA,NA,NA,NA,0.2,0.03,0.12,"PO4-P",NA,NA,17.5,"*",NA,NA,NA,NA,"Surface Runoff","* Sediment N and P were only tested for in the 1973 water year. All annual nutrient loss values estimated from figures.","McDowell, L.L., and K.C. McGregor. 1980. Nitrogen and Phosphorus Losses in Runoff from No-Till Soybeans. Transactions of the ASAE 23: 643-648.",25,0
158,"2 (3 Watersheds)","Knox County, MO","MO","40,"1992, 1994 - 1995",9,"Soybeans","Soybeans","No Till","Waterway",NA,NA,"Loamy","SIlt Loam","Silt Loam, Loam- Putnam, Kilwinning, Armstrong","B",47,54,NA,0.9,2.1,1.65,4.44,NA,"Other2",NA,NA,NA,NA,0,40,0,13,1062,863,988,391,188,280,NA,NA,NA,NA,NA,3.3,"NO3-N",NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.5,1.3,NA,"Surface Runoff","Total N, P est from figure.  Two articles were combined: Udawatta, R.P, P.P. Motavalli, H.E. Garrett, and J.J. Krstansky. 2006. Nitrogen Losses in Runoff from Three Adjacent Agricultural Watersheds with Claypan Soils. Agric. Ecosystems Environ. 117:39-48.","Udawatta, R.P, P.P. Motavalli, and H.E. Garrett. 2004. Phosphorus Loss and Runoff Characteristics in Three Adjacent Agricultural Watersheds with Claypan Soils. J. Environ. Qual. 33: 1709-1719.",45,1
79,"Fall Fertilized","Saskatchewan, Canada","Saskatchewan",NA,"Summer 1970 - Summer 1972",8,"Rotation","Spring Wheat, Summerfallow (2 yr. Rotation)","Conservation",NA,NA,NA,"Loamy","Loam","Loam- Wood Mountain","B",10.9,42.8,"Bicarbonate-P",1,4,4,5,"NH4PO4 (11-48-0)","Surface Applied","NH4NO3 (33.5-0-0)","Surface Applied",NA,NA,50,54,54,54,NA,NA,NA,200,37,119,3735,151,1943,NA,NA,1.1,"NO3-N",NA,NA,NA,NA,NA,NA,8.4,"TKN",3.5,0.4,1.95,"PO4-P",NA,NA,NA,NA,8.5,0.7,4.6,NA,"Surface Runoff",NA,"Nicholaichuk, W., and D.W.L. Read. 1978. Nutrient Runoff from Fertilized and Unfertilized Fields in Western Canada. J. Environ. Qual. 7(4): 542-544.",27,0
80,"No Fertilizer","Saskatchewan, Canada","Saskatchewan",NA,"Summer 1972 - 1976",16,"Rotation","Spring Wheat, Summerfallow (2 yr. Rotation)","Conservation",NA,NA,NA,"Loamy","Loam","Loam- Wood Mountain","B",27.6,39.2,"Bicarbonate-P",1,4,4,5,NA,"Other2",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,145,9,90,1136,1,287,NA,NA,0.4,"NO3-N",NA,NA,NA,NA,NA,NA,0.05,"TKN",0.2,0.1,0.15,"PO4-P",NA,NA,NA,NA,0,0,0,NA,"Surface Runoff",NA,"Nicholaichuk, W., and D.W.L. Read. 1978. Nutrient Runoff from Fertilized and Unfertilized Fields in Western Canada. J. Environ. Qual. 7(4): 542-544.",27,0
246,"106","Coshocton, OH","OH",NA,"May 1974 - April 1988",14,"Pasture","Tall Fescue- after 5 yr alfalfa was interseeded (Winter Feeding)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Berks, Dekalb, Rayne","B",35,130,"modified Bray, Kurtz P-1",6,25,0.7,0.7,NA,"Other2",NA,NA,NA,NA,NA,155,0,56,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,"Total Dissolved Reactive P",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff & Subsurface Flow","Subsurface flow contributed an additional average annual subsurface total dissolved reactive P load of 0.085 kg/ha from 1978-1988. Soil test P was estimated from figures.","Owens, L.B., and M.J. Shipitalo. 2006. Surface and Subsurface Phosphorus Losses From Fertilized Pasture Systems in Ohio. J. Environ. Qual. 35:1101-1109.",30,0
247,"121","Coshocton, OH","OH",NA,"May 1974 - April 1988",14,"Pasture","Tall Fescue- after 5 yr alfalfa was interseeded (Winter Feeding)","Pasture",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Berks, Dekalb, Rayne","B",50,100,"modified Bray, Kurtz P-1",6,25,0.6,0.6,NA,"Other2",NA,NA,NA,NA,NA,102,0,45,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,"Total Dissolved Reactive P",NA,NA,NA,NA,NA,NA,NA,NA,"Surface Runoff & Subsurface Flow","Subsurface flow contributed an additional average annual subsurface total dissolved reactive P load of 0.125 kg/ha from 1978-1988. Soil test P was estimated from figures.","Owens, L.B., and M.J. Shipitalo. 2006. Surface and Subsurface Phosphorus Losses From Fertilized Pasture Systems in Ohio. J. Environ. Qual. 35:1101-1109.",30,0
269,"5","Indian River area, FL","FL",NA,"2001-2002",2,"Other","Vegetable","Conventional",NA,NA,NA,"Sandy","Sand underlain with clay layer","Sand underlain with clay layer - Nettles","B/D",224,224,"Mehlich 3",0,5,0.04,0.04,NA,"Incorporated",NA,"Injected",NA,NA,NA,78,78,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.27,0.42,"Total Dissolved P",NA,NA,NA,NA,2.22,1.04,1.63,NA,"Surface Runoff & Drainage","Hydrologic soil groups were estimated.","He, Z.L., M.K. Zhang, P.J. Stofella, X.E. Yang, and D.J. Banks. 2006. Phosphorus Concentrations and Loads in Runoff Water under Crop Production. Soil Sci. Soc. Amer. J. 70:1807-1816.",16,0
272,"8","Indian River area, FL","FL",NA,"2001-2002",2,"Other","Vegetable","Conventional",NA,NA,NA,"Sandy","Sand underlain with clay layer","Sand underlain with clay layer - Wabasso","B/D",267,267,"Mehlich 3",0,5,0.06,0.06,NA,"Incorporated",NA,"Injected",NA,NA,NA,90,90,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,0.08,1.14,"Total Dissolved P",NA,NA,NA,NA,5.66,0.2,2.93,NA,"Surface Runoff & Drainage","Hydrologic soil groups were estimated.","He, Z.L., M.K. Zhang, P.J. Stofella, X.E. Yang, and D.J. Banks. 2006. Phosphorus Concentrations and Loads in Runoff Water under Crop Production. Soil Sci. Soc. Amer. J. 70:1807-1816.",16,0
271,"7","Indian River area, FL","FL",NA,"2001-2002",2,"Other","Vegetable","Conventional",NA,NA,NA,"Sandy","Sand underlain with clay layer","Sand underlain with clay layer - Wabasso","B/D",269,269,"Mehlich 3",0,5,0.06,0.06,NA,"Incorporated",NA,"Injected",NA,NA,NA,67,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64,3.48,4.56,"Total Dissolved P",NA,NA,NA,NA,12.8,8.89,21.69,NA,"Surface Runoff & Drainage","Hydrologic soil groups were estimated.","He, Z.L., M.K. Zhang, P.J. Stofella, X.E. Yang, and D.J. Banks. 2006. Phosphorus Concentrations and Loads in Runoff Water under Crop Production. Soil Sci. Soc. Amer. J. 70:1807-1816.",16,0
270,"6","Indian River area, FL","FL",NA,"2001",1,"Other","Vegetable","Conventional",NA,NA,NA,"Sandy","Sand underlain with clay layer","Sand underlain with clay layer - Nettles","B/D",244,244,"Mehlich 3",0,5,0.04,0.04,NA,"Incorporated",NA,"Injected",NA,NA,NA,103,103,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.32,0.32,"Total Dissolved P",NA,NA,NA,NA,1.61,1.61,1.61,NA,"Surface Runoff & Drainage","Hydrologic soil groups were estimated.","He, Z.L., M.K. Zhang, P.J. Stofella, X.E. Yang, and D.J. Banks. 2006. Phosphorus Concentrations and Loads in Runoff Water under Crop Production. Soil Sci. Soc. Amer. J. 70:1807-1816.",16,0
118,"Wheat, Grain","Woodward, OK","OK",NA,"1979 - 1984",12,"Oats.Wheat","Wheat","Conventional","Contour Farming",NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,5,8,2.7,5.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,NA,680,550,600,48,0,18,1500,0,380,NA,NA,0.08,"NO3-N",NA,NA,NA,NA,NA,NA,1.38,NA,0.06,0,0.03,NA,NA,NA,NA,NA,0.92,0,0.03,NA,"Surface Runoff",NA,"Berg, W.A., S.J. Smith, and G.A. Coleman. 1988. Management Effects on Runoff, Soil, and Nutrient Losses from Highly Erodible Soils in the Southern Plains. J. Soil Water Cons. 43(5): 407-410.",4,1
17,"E6","El Reno, OK","OK",NA,"1979 - 1992",14,"Oats.Wheat","Wheat","Conventional",NA,NA,NA,"Loamy","Loam","Silt Loam- Kirkland","D",32,32,"Mehlich 3",2.9,2.9,1.6,1.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,98,NA,NA,5341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,0.2,3,NA,"Surface Runoff",NA,"Sharpley, A. 1995. Identifying Sites Vulnerable to Phosphorus Loss in Agricultural Runoff. J. Environ. Qual. 24: 947-951.",34,0
2,"W4","Woodward, OK","OK",NA,"1982 - 1986",5,"Oats.Wheat","Wheat","No Till",NA,NA,NA,"Loamy","Loam","Loam- Woodward","B",41,41,"Mehlich 3",7.4,7.4,2.9,2.9,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,65,NA,NA,883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,0.05,1.3,NA,"Surface Runoff",NA,"Sharpley, A. 1995. Identifying Sites Vulnerable to Phosphorus Loss in Agricultural Runoff. J. Environ. Qual. 24: 947-951.",34,0
4,"W3","Woodward, OK","OK",NA,"1979 - 1986",8,"Oats.Wheat","Wheat","Conventional",NA,NA,NA,"Loamy","Loam","Loam- Woodward","B",29,29,"Mehlich 3",8.6,8.6,2.7,2.7,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,43,NA,NA,11738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6,0.21,4.6,NA,"Surface Runoff",NA,"Sharpley, A. 1995. Identifying Sites Vulnerable to Phosphorus Loss in Agricultural Runoff. J. Environ. Qual. 24: 947-951.",34,0
16,"E7","El Reno, OK","OK",NA,"1984 - 1992",9,"Oats.Wheat","Wheat","No Till",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Kirkland","D",38,38,"Mehlich 3",2.9,2.9,1.6,1.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,103,NA,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0.08,1.1,NA,"Surface Runoff",NA,"Sharpley, A. 1995. Identifying Sites Vulnerable to Phosphorus Loss in Agricultural Runoff. J. Environ. Qual. 24: 947-951.",34,0
15,"E8","El Reno, OK","OK",NA,"1979 - 1992",14,"Oats.Wheat","Wheat","Conventional",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Kirkland","D",21,21,"Mehlich 3",2.7,2.7,1.6,1.6,NA,"Other2",NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,86,NA,NA,2876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.12,2,NA,"Surface Runoff",NA,"Sharpley, A. 1995. Identifying Sites Vulnerable to Phosphorus Loss in Agricultural Runoff. J. Environ. Qual. 24: 947-951.",34,0
142,"Wheat","Bushland, TX","TX",NA,"1978 - 1983",6,"Oats.Wheat","Wheat","Conservation","Contour Farming","Terrace",NA,"Loamy","Clay Loam","Clay Loam- Pullman","D",NA,NA,NA,1.5,1.5,2.1,3.3,NA,"Other2",NA,NA,NA,NA,0,0,0,0,653,353,469,160,0.1,35,6150,0,1145,NA,NA,0.43,"NO3-N",NA,NA,NA,NA,NA,NA,1.45,"TKN",NA,NA,NA,NA,NA,NA,NA,NA,2.7,0,0.5,NA,"Surface Runoff","Problems occurred with sampling equipment resulting in some missed samples.","Jones, O.R., H.V. Eck, S.J. Smith, G.A. Coleman, and V.L. Hauser. 1985. Runoff, Soil, and Nutrient Losses from Rangeland and Dry-Farmed Cropland in the Southern High Plains. J. Soil Water Conserv. 40(1): 161-164.",18,2
196,"FR5","El Reno, OK","OK",NA,"1984 - 1988",5,"Oats.Wheat","Wheat - Sorghum double crop (dryland)","Conventional",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Bethany","C",NA,NA,NA,4,4,1.6,1.6,NA,"Incorporated",NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,146,NA,NA,3200,NA,NA,2.54,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,14.7,"TKN",NA,NA,0.41,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,3.03,"Percholoric Acid digestion","Surface Runoff","Exact fertilizer rates unknown but ranged from 56-95 kg/ha N and from 0-23 kg/ha P annually","Smith, S.J., A.N. Sharpley, J.W. Naney, W.A. Berg, and O.R. Jones. 1991. Water Quality Impacts Associated with Wheat Culture in the Southern Plains. J. Environ. Qual. 20:244-249.",37,0
202,"WW4","Woodward, OK","OK",NA,"1982 - 1986",5,"Oats.Wheat","Wheat (dryland)","No Till",NA,NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,8,8,2.9,2.9,NA,"Surface Applied",NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,65,NA,NA,880,NA,NA,1.14,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,3.2,"TKN",NA,NA,0.49,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,1.19,"Percholoric Acid digestion","Surface Runoff","Some information repeated for concurrent studies at Woodward, exact fertilizer rates unknown but ranged from 56-95 kg/ha N and from 0-23 kg/ha P annually","Smith, S.J., A.N. Sharpley, J.W. Naney, W.A. Berg, and O.R. Jones. 1991. Water Quality Impacts Associated with Wheat Culture in the Southern Plains. J. Environ. Qual. 20:244-249.",37,0
193,"5375","Cyril, OK","OK",NA,"1980 - 1985",6,"Oats.Wheat","Wheat (dryland)","Conventional",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Norge","C",NA,NA,NA,2,2,0.6,0.6,NA,"Incorporated",NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,NA,780,NA,NA,118,NA,NA,1830,NA,NA,1.75,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,5.9,"TKN",NA,NA,0.19,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,1.39,"Percholoric Acid digestion","Surface Runoff","Exact fertilizer rates unknown but ranged from 56-95 kg/ha N and from 0-23 kg/ha P annually","Smith, S.J., A.N. Sharpley, J.W. Naney, W.A. Berg, and O.R. Jones. 1991. Water Quality Impacts Associated with Wheat Culture in the Southern Plains. J. Environ. Qual. 20:244-249.",37,0
198,"FR8","El Reno, OK","OK",NA,"1984 - 1988",5,"Oats.Wheat","Wheat (dryland)","Conventional",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Bethany","C",NA,NA,NA,3,3,1.6,1.6,NA,"Incorporated",NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,105,NA,NA,6140,NA,NA,3.94,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,20.5,"TKN",NA,NA,0.21,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,3.72,"Percholoric Acid digestion","Surface Runoff","Exact fertilizer rates unknown but ranged from 56-95 kg/ha N and from 0-23 kg/ha P annually","Smith, S.J., A.N. Sharpley, J.W. Naney, W.A. Berg, and O.R. Jones. 1991. Water Quality Impacts Associated with Wheat Culture in the Southern Plains. J. Environ. Qual. 20:244-249.",37,0
201,"WW3","Woodward, OK","OK",NA,"1982 - 1986",5,"Oats.Wheat","Wheat (dryland)","Conventional",NA,NA,NA,"Loamy","Loam","Loam- Quinlan, Woodward","B",NA,NA,NA,8,8,2.7,2.7,NA,"Incorporated",NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,NA,730,NA,NA,50,NA,NA,15900,NA,NA,0.84,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,21.6,"TKN",NA,NA,0.23,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,5.67,"Percholoric Acid digestion","Surface Runoff","Some information repeated for concurrent studies at Woodward, exact fertilizer rates unknown but ranged from 56-95 kg/ha N and from 0-23 kg/ha P annually","Smith, S.J., A.N. Sharpley, J.W. Naney, W.A. Berg, and O.R. Jones. 1991. Water Quality Impacts Associated with Wheat Culture in the Southern Plains. J. Environ. Qual. 20:244-249.",37,0
194,"5276","Cyril, OK","OK",NA,"1980 - 1985",6,"Oats.Wheat","Wheat (dryland)","Conservation",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Norge","C",NA,NA,NA,2,2,0.5,0.5,NA,"Incorporated",NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,NA,780,NA,NA,108,NA,NA,1380,NA,NA,3.46,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,4.8,"TKN",NA,NA,0.17,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,1.08,"Percholoric Acid digestion","Surface Runoff","Exact fertilizer rates unknown but ranged from 56-95 kg/ha N and from 0-23 kg/ha P annually","Smith, S.J., A.N. Sharpley, J.W. Naney, W.A. Berg, and O.R. Jones. 1991. Water Quality Impacts Associated with Wheat Culture in the Southern Plains. J. Environ. Qual. 20:244-249.",37,0
197,"FR6","El Reno, OK","OK",NA,"1984 - 1988",5,"Oats.Wheat","Wheat (dryland)","Conventional",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Bethany","C",NA,NA,NA,3,3,1.6,1.6,NA,"Incorporated",NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,130,NA,NA,10000,NA,NA,2.99,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,25.8,"TKN",NA,NA,0.22,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,5.04,"Percholoric Acid digestion","Surface Runoff","Exact fertilizer rates unknown but ranged from 56-95 kg/ha N and from 0-23 kg/ha P annually","Smith, S.J., A.N. Sharpley, J.W. Naney, W.A. Berg, and O.R. Jones. 1991. Water Quality Impacts Associated with Wheat Culture in the Southern Plains. J. Environ. Qual. 20:244-249.",37,0
47,"C5, C6 (Two Watersheds)","Chickasha, OK","OK",NA,"July 1972 - June 1976",8,"Oats.Wheat","Wheat (Dryland)","Conventional",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Reinach, McLain","B, C",55,67,"Water",0.1,0.1,5.2,5.3,"NH4NO3","Other2",NA,NA,NA,NA,70,23,0,6,NA,NA,804,NA,NA,62,NA,NA,1200,NA,NA,1.3,NA,NA,NA,5.9,NA,NA,NA,7.2,NA,NA,NA,0.3,NA,NA,NA,1.9,NA,NA,NA,2.2,NA,"Surface Runoff",NA,"Menzel, R.G., E.D. Rhoades, A.E. Olness, and S.J. Smith. 1978. Variablility of Annual Nutrient and Sediment Discharges in Runoff from Oklahoma Cropland and Rangeland. J. Environ. Qual. 7(3): 401-406.",26,0
92,"C5, C6, C8 (Three Watersheds)","Chickasha, OK","OK",NA,"July 1972 - June 1973",3,"Oats.Wheat","Wheat (Dryland)","Conventional",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Reinach, McLain","B, C",NA,NA,NA,0,0.5,5.2,11,"NH4NO3","Surface Applied",NA,NA,NA,NA,67,12,0,4,1020,950,980,250,130,190,3000,750,1833,NA,NA,2.13,"NO3+NO2+NH4-N",NA,NA,4.23,"TKN",NA,NA,6.36,NA,NA,NA,0.44,"SRP",NA,NA,NA,NA,NA,NA,2.94,NA,"Surface Runoff","Estimated precipitation, runoff, and soil loss off figures.","Olness, A., S.J. Smith, E.D. Rhoades, and R.G. Menzel. 1975. Nutrient and Sediment Discharge from Agricultural Watersheds in Oklahoma. J. Environ. Qual. 4(3): 331-336.",29,0
199,"FR7","El Reno, OK","OK",NA,"1984 - 1988",5,"Oats.Wheat","Wheat (dryland)","No Till",NA,NA,NA,"Loamy","SIlt Loam","Silt Loam- Bethany","C",NA,NA,NA,3,3,1.6,1.6,NA,"Surface Applied",NA,"Surface Applied",NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,136,NA,NA,410,NA,NA,4.71,"NO3+NH4-N",NA,NA,NA,NA,NA,NA,6.8,"TKN",NA,NA,1.04,"Soluble P (colorimetric)",NA,NA,NA,NA,NA,NA,1.47,"Percholoric Acid digestion","Surface Runoff","Exact fertilizer rates unknown but ranged from 56-95 kg/ha N and from 0-23 kg/ha P annually","Smith, S.J., A.N. Sharpley, J.W. Naney, W.A. Berg, and O.R. Jones. 1991. Water Quality Impacts Associated with Wheat Culture in the Southern Plains. J. Environ. Qual. 20:244-249.",37,0
